sector;2030;2050
Oil;0.1878652695462177391;0.0210627885387229957
Gas_heating;0.1229173107437559059;0.1017566753860317808
Coal_lignite;0.000280437905944303;0.0001264836849375662
Electricity;0.2296387021634547498;0.2236257312521509333
Steel_Iron;0.0022220802272563604;0.0031667869585203664
NonFerrousMetals;0.0038063562291138658;0.0054159946354860227
Cement;0.0054384378545002136;0.0077335516080766064
OthMin;0.036272998391511782;0.051550353951930319
ChemicalPharma;0.3179135579417972091;0.2169560487852077446
Paper;0.0303429919551429748;0.0078577174885262249
Auto_transport;1.3065335842197400851;1.4764992631338687001
LandTransp;0.437534607955874122;0.480324326389515832
NavalTransp;0.0070756690938102813;0.0082461128798876852
AirTransp;0.1594707338018574172;0.1868313643078282904
AgriForest_Fish;0.3599113883334423836;0.3159315898613233031
Food_industry;1.23149632424766597;0.9886188947994852816
Construction;0.1907411479633766;0.109989082369602753
ManufacturedGoods;1.5523984116935820587;1.062446146791690138
Compo;11.372542625823198748;20.718893183521856827
